Account,date,daily_pnl,trades,fg_value,profit_bucket,next_day_bucket,Cluster
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-25,4543.862071,25,72.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-27,666.6623079999999,4,74.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-28,0.0,9,72.0,Neutral,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-29,0.0,37,72.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-31,765.475192,28,77.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-01,1040.5747959999999,9,75.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-02,0.0,2,72.0,Neutral,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-03,0.0,4,74.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-04,2259.351364,26,70.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-05,678.4759280000001,10,70.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-06,2821.24842,12,70.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-07,628.96246,2,77.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-08,646.3734049999999,24,75.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-09,0.0,9,75.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-10,548.36595,8,78.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-11,1479.677222,20,76.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-12,2053.119744,74,80.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-13,7680.907897,25,84.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-14,2348.106228,41,88.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-15,2003.536586,79,80.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-16,255.14686999999998,12,86.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-17,546.624374,26,90.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-18,3158.176614,35,83.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-19,1573.210981,30,90.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-20,2259.775633,33,83.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-21,909.745283,9,82.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-22,1825.01255,18,94.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-23,0.0,9,93.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-24,445.338356,33,80.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-25,5059.459732,30,82.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-26,0.0,22,79.0,Neutral,Loss,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-27,-2848.159792,44,75.0,Loss,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-28,1174.315571,12,77.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-29,610.52512,7,78.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-30,850.54514,12,84.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-01,337.835516,27,81.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-02,754.7378,17,80.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-03,1467.1002210000001,9,76.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-04,291.35271,13,78.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-05,1435.68724,19,84.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-06,7206.315268,59,72.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-07,2342.996384,4,75.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-08,0.0,7,79.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-09,2350.499742,17,78.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-10,3986.312514,36,78.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-11,1083.777057,30,74.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-12,0.0,31,83.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-13,6790.274613,49,76.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-14,570.1898180000001,19,83.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-15,263.914304,21,80.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-16,0.0,27,83.0,Neutral,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-17,0.0,12,87.0,Neutral,Loss,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-18,-4627.220257,62,81.0,Loss,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-19,1582.2032900000002,53,75.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-20,0.0,6,74.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-21,1367.500173,50,73.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-22,0.0,3,73.0,Neutral,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-23,0.0,16,70.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-24,2081.2674110000003,32,73.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-25,0.0,3,73.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-26,7617.597338,21,79.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-27,0.0,18,74.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-28,16.972942,6,72.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-29,390.062046,14,73.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-30,4235.298688000001,22,65.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-31,2301.21954,47,64.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-01,0.0,1,66.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-02,2399.9471460000004,19,70.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-03,3084.287743,48,74.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-04,0.0,14,73.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-05,890.33157,19,72.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-06,3575.442423,32,76.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-07,0.0,39,78.0,Neutral,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-08,0.0,16,70.0,Neutral,Loss,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-10,-36229.641811,219,50.0,Loss,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-11,1559.841529,76,69.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-12,736.621517,75,62.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-13,1756.982034,97,61.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-14,1878.804638,42,63.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-15,7470.003118,73,70.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-16,5170.4237570000005,100,75.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-17,811.1445319999999,21,75.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-18,4078.848863,58,77.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-19,3253.260003,88,77.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-20,7466.841136,194,76.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-21,2953.3108039999997,92,76.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-22,2971.896355,61,84.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-23,6749.1349199999995,82,75.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-24,1707.06994,42,75.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-25,446.44485399999996,18,75.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-27,0.0,15,71.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-30,3278.847724,75,70.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-31,975.654751,59,76.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-01,0.0,4,68.0,Neutral,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-02,0.0,30,60.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-04,6403.5061239999995,9,72.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-05,0.0,9,54.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-06,440.753133,10,49.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-07,3691.30885,27,44.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-08,0.0,8,44.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-09,866.203569,3,46.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-10,2069.55836,84,43.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-11,1353.604398,56,47.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-12,5212.729861,84,46.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-13,2205.413149,23,50.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-14,2678.115601,58,48.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-15,3884.0032459999998,21,50.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-16,314.96786,25,54.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-17,1204.110761,42,51.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-18,1670.219701,44,47.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-19,3512.2119079999998,58,44.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-20,1829.292797,90,49.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-21,5993.575314,76,55.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-22,1287.143384,91,49.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-23,109.68322,31,50.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-24,1925.839355,17,49.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-25,0.0,51,25.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-02,11005.991600000001,26,26.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-03,1136.272279,12,33.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-04,8002.939313,59,15.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-05,2741.101375,54,20.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-06,3069.196282,37,25.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-07,3273.5394420000002,22,34.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-08,0.0,17,28.0,Neutral,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-09,0.0,11,27.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-10,14133.265684,103,20.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-11,2479.265806,33,24.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-12,0.0,10,34.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-13,5770.595066,22,45.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-14,11039.384571,25,27.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-15,575.945518,8,46.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-16,144.99309,6,30.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-17,2220.589556,11,32.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-18,362.477712,44,34.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-19,1438.717656,29,32.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-20,0.0,8,49.0,Neutral,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-21,0.0,6,31.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-22,58.007635,24,32.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-23,134.82844,10,30.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-24,0.0,14,45.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-25,217.47456799999998,9,46.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-26,980.433384,10,47.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-27,4329.319769,40,40.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-28,0.0,10,44.0,Neutral,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-29,0.0,8,26.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-31,2112.5276,40,34.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-01,1402.082488,20,34.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-02,0.0,1,44.0,Neutral,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-03,0.0,9,25.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-04,4591.427138999999,21,28.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-06,0.0,7,34.0,Neutral,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-07,0.0,45,23.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-08,21114.136771999998,28,24.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-09,25875.837656,45,18.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-10,0.0,9,39.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-11,3188.3381949999994,3,25.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-13,253.67505,8,45.0,Profit,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-14,322.73095,27,31.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-16,0.0,4,29.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-17,1713.120195,9,30.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-18,0.0,4,33.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-19,721.976596,18,32.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-20,0.0,8,37.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-21,459.153994,9,39.0,Profit,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-24,0.0,4,63.0,Neutral,Neutral,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-25,0.0,16,60.0,Neutral,Profit,0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-30,5286.100993,36,56.0,Profit,Profit,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-09,0.0,42,78.0,Neutral,Neutral,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-12,0.0,89,83.0,Neutral,Neutral,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-15,0.0,28,80.0,Neutral,Neutral,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-19,0.0,64,75.0,Neutral,Profit,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-14,194499.072534,464,48.0,Profit,Neutral,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-17,0.0,292,51.0,Neutral,Neutral,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-17,0.0,35,32.0,Neutral,Profit,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-18,5429.87424,6,34.0,Profit,Profit,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-19,13272.411278,133,32.0,Profit,Profit,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-20,3865.013572,75,49.0,Profit,Neutral,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-27,0.0,77,40.0,Neutral,Profit,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-28,1470.407794,84,44.0,Profit,Neutral,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-01,0.0,13,34.0,Neutral,Neutral,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-03,0.0,49,25.0,Neutral,Neutral,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-05,0.0,34,30.0,Neutral,Loss,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-07,-37999.868086,76,23.0,Loss,Profit,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,148,24.0,Profit,Loss,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,122,18.0,Loss,Profit,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-10,22908.117384,337,39.0,Profit,Neutral,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-11,0.0,65,25.0,Neutral,Profit,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-12,88152.006818,1251,43.0,Profit,Profit,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-13,11239.437228,285,45.0,Profit,Profit,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-14,7922.167264999999,230,31.0,Profit,Profit,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-15,40966.673478000004,731,38.0,Profit,Profit,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-16,41498.141783,886,29.0,Profit,Neutral,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-17,0.0,5,30.0,Neutral,Profit,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-18,43400.145539,379,33.0,Profit,Profit,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-19,62373.791703999996,637,32.0,Profit,Neutral,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-20,0.0,160,37.0,Neutral,Profit,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-21,39772.479641,869,39.0,Profit,Profit,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-22,73209.060448,418,47.0,Profit,Profit,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-23,1656.211757,211,72.0,Profit,Profit,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-24,35332.403093,672,63.0,Profit,Profit,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-25,8410.75479,499,60.0,Profit,Neutral,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-26,0.0,314,65.0,Neutral,Profit,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-28,37973.605394,654,54.0,Profit,Profit,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-29,117648.295306,992,60.0,Profit,Neutral,0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-30,0.0,481,56.0,Neutral,Profit,0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-11,698.009722,8,74.0,Profit,Profit,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-12,362.84131,4,83.0,Profit,Profit,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-14,39057.10912,80,83.0,Profit,Profit,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-15,18879.21027,15,80.0,Profit,Profit,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-16,12648.870412,47,83.0,Profit,Profit,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-17,2244.04603,7,87.0,Profit,Profit,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-21,27649.187167,89,73.0,Profit,Neutral,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-11,0.0,33,69.0,Neutral,Neutral,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-12,0.0,12,62.0,Neutral,Neutral,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-13,0.0,23,61.0,Neutral,Neutral,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-19,0.0,12,77.0,Neutral,Neutral,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-20,0.0,3,76.0,Neutral,Neutral,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-23,0.0,3,75.0,Neutral,Neutral,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-27,0.0,11,71.0,Neutral,Profit,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-30,1643.602279,8,70.0,Profit,Neutral,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-01,0.0,5,68.0,Neutral,Profit,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-14,844.8168900000001,21,48.0,Profit,Neutral,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-15,0.0,11,50.0,Neutral,Profit,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-26,413.304033,18,47.0,Profit,Profit,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-27,154.257092,23,40.0,Profit,Neutral,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-28,0.0,12,44.0,Neutral,Neutral,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-29,0.0,7,26.0,Neutral,Neutral,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-30,3.492534,6,32.0,Neutral,Neutral,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-31,0.0,1,34.0,Neutral,Profit,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-01,132.71954399999998,14,34.0,Profit,Profit,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-02,234.497751,34,44.0,Profit,Profit,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-03,298.031364,20,25.0,Profit,Profit,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-04,392.35488599999996,60,28.0,Profit,Profit,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-05,41.479757,17,30.0,Profit,Profit,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-06,207.98348199999998,22,34.0,Profit,Profit,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-07,232.000726,51,23.0,Profit,Profit,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-08,409.437344,32,24.0,Profit,Profit,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-09,1395.820542,60,18.0,Profit,Profit,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-10,463.813132,18,39.0,Profit,Profit,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-11,56.216535,5,25.0,Profit,Loss,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-12,-89.1781,12,43.0,Loss,Neutral,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-13,0.0,1,45.0,Neutral,Profit,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-14,73.7414,5,31.0,Profit,Neutral,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-15,0.0,8,38.0,Neutral,Profit,1
